"contest_id","area_id","title","start_date","end_date","election_identifier"
,0,"Diputación del Distrito Local 15 HIDALGO",2021-09-05,2024-09-04,"mx-hid-ATITALAQUIA, ATOTONILCO DE TULA, TEPEJI DEL RIO DE OCAMPO, TETEPANGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 HIDALGO",2021-09-05,2024-09-04,"mx-hid-TIZAYUCA, TOLCAYUCA, VILLA DE TEZONTEPEC, ZAPOTLAN DE JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 HIDALGO",2021-09-05,2024-09-04,"mx-hid-EPAZOYUCAN, MINERAL DE LA REFORMA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 HIDALGO",2021-09-05,2024-09-04,"mx-hid-SANTIAGO TULANTEPEC DE LUGO GUERRERO, SINGUILUCAN, TEPEAPULCO, TLANALAPA, ZEMPOALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 JALISCO",2021-11-01,2024-10-31,"mx-jal-AHUALULCO DE MERCADO, AMATITAN, SAN JUANITO DE ESCOBEDO, EL ARENAL, BOLAÑOS, COLOTLAN, CUQUIO, CHIMALTITAN, ETZATLAN, HOSTOTIPAQUILLO, HUEJUCAR, HUEJUQUILLA EL ALTO, IXTLAHUACAN DEL RIO, MAGDALENA, MEZQUITIC, SAN CRISTOBAL DE LA BARRANCA, SAN MARCOS, SAN MARTIN DE BOLAÑOS, SANTA MARIA DE LOS ANGELES, TALA, TEQUILA, TEUCHITLAN, TOTATICHE, VILLA GUERRERO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 JALISCO",2021-11-01,2024-10-31,"mx-jal-ENCARNACION DE DIAZ, LAGOS DE MORENO, OJUELOS DE JALISCO, SAN DIEGO DE ALEJANDRIA, SAN JUAN DE LOS LAGOS, SAN JULIAN, UNION DE SAN ANTONIO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 JALISCO",2021-11-01,2024-10-31,"mx-jal-ARANDAS, JALOSTOTITLAN, JESUS MARIA, MEXTICACAN, SAN MIGUEL EL ALTO, TEOCALTICHE, TEPATITLAN DE MORELOS, VALLE DE GUADALUPE, VILLA HIDALGO, CAÑADAS DE OBREGON, YAHUALICA DE GONZALEZ GALLO, SAN IGNACIO CERRO GORDO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 JALISCO",2021-11-01,2024-10-31,"mx-jal-ZAPOPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 JALISCO",2021-11-01,2024-10-31,"mx-jal-ATENGUILLO, CABO CORRIENTES, GUACHINANGO, MASCOTA, MIXTLAN, PUERTO VALLARTA, SAN SEBASTIAN DEL OESTE, TALPA DE ALLENDE, TOMATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 JALISCO",2021-11-01,2024-10-31,"mx-jal-ZAPOPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 JALISCO",2021-11-01,2024-10-31,"mx-jal-TONALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 JALISCO",2021-11-01,2024-10-31,"mx-jal-GUADALAJARA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 JALISCO",2021-11-01,2024-10-31,"mx-jal-GUADALAJARA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 JALISCO",2021-11-01,2024-10-31,"mx-jal-ZAPOPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 JALISCO",2021-11-01,2024-10-31,"mx-jal-GUADALAJARA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 JALISCO",2021-11-01,2024-10-31,"mx-jal-TLAJOMULCO DE ZUÑIGA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 JALISCO",2021-11-01,2024-10-31,"mx-jal-SAN PEDRO TLAQUEPAQUE, ZAPOPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 JALISCO",2021-11-01,2024-10-31,"mx-jal-GUADALAJARA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 JALISCO",2021-11-01,2024-10-31,"mx-jal-ATOTONILCO EL ALTO, AYOTLAN, LA BARCA, DEGOLLADO, JAMAY, OCOTLAN, PONCITLAN, TOTOTLAN, ZAPOTLAN DEL REY-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 JALISCO",2021-11-01,2024-10-31,"mx-jal-SAN PEDRO TLAQUEPAQUE-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 JALISCO",2021-11-01,2024-10-31,"mx-jal-ACATLAN DE JUAREZ, ATEMAJAC DE BRIZUELA, COCULA, CONCEPCION DE BUENOS AIRES, CHAPALA, IXTLAHUACAN DE LOS MEMBRILLOS, JOCOTEPEC, LA MANZANILLA DE LA PAZ, MAZAMITLA, SAN MARTIN HIDALGO, TEOCUITATLAN DE CORONA, TIZAPAN EL ALTO, TUXCUECA, VILLA CORONA, ZACOALCO DE TORRES-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 JALISCO",2021-11-01,2024-10-31,"mx-jal-AMECA, ATENGO, AUTLAN DE NAVARRO, AYUTLA, CASIMIRO CASTILLO, CIHUATLAN, CUAUTITLAN DE GARCIA BARRAGAN, CUAUTLA, CHIQUILISTLAN, EJUTLA, EL GRULLO, LA HUERTA, JUCHITLAN, EL LIMON, VILLA PURIFICACION, TECOLOTLAN, TENAMAXTLAN, TOLIMAN, TONAYA, TUXCACUESCO, UNION DE TULA, ZAPOTITLAN DE VADILLO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 JALISCO",2021-11-01,2024-10-31,"mx-jal-AMACUECA, ATOYAC, ZAPOTLAN EL GRANDE, SAN GABRIEL, GOMEZ FARIAS, JILOTLAN DE LOS DOLORES, SANTA MARIA DEL ORO, PIHUAMO, QUITUPAN, SAYULA, TAMAZULA DE GORDIANO, TAPALPA, TECALITLAN, TECHALUTA DE MONTENEGRO, TONILA, TUXPAN, VALLE DE JUAREZ, ZAPOTILTIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 JALISCO",2021-11-01,2024-10-31,"mx-jal-ACATIC, JUANACATLAN, EL SALTO, TONALA, ZAPOTLANEJO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-COCOTITLAN, CHALCO, TEMAMATLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-TOLUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CHIMALHUACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ATIZAPAN, CAPULHUAC, XALATLACO, LERMA, OCOYOACAC, TEXCALYACAC, TIANGUISTENCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CHICOLOAPAN, CHIMALHUACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ALMOLOYA DEL RIO, CALIMAYA, JOQUICINGO, MALINALCO, OCUILAN, RAYON, SAN ANTONIO LA ISLA, TENANCINGO, TENANGO DEL VALLE, ZUMPAHUACAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ALMOLOYA DE ALQUISIRAS, AMATEPEC, COATEPEC HARINAS, IXTAPAN DE LA SAL, SULTEPEC, TEJUPILCO, TEMASCALTEPEC, TEXCALTITLAN, TLATLAYA, TONATICO, VILLA GUERRERO, ZACUALPAN, LUVIANOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-AMANALCO, COATEPEC HARINAS, DONATO GUERRA, IXTAPAN DEL ORO, OTZOLOAPAN, SAN SIMON DE GUERRERO, SANTO TOMAS, TEMASCALTEPEC, TEXCALTITLAN, VALLE DE BRAVO, VILLA DE ALLENDE, VILLA VICTORIA, ZACAZONAPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-TULTITLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-COYOTEPEC, JALTENCO, MELCHOR OCAMPO, NEXTLALPAN, TEOLOYUCAN, TEPOTZOTLAN, TONANITLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ATLACOMULCO, JOCOTITLAN, EL ORO, TEMASCALCINGO, SAN JOSE DEL RINCON-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ACAMBAY DE RUIZ CASTAÑEDA, ACULCO, CHAPA DE MOTA, JILOTEPEC, MORELOS, POLOTITLAN, SOYANIQUILPAN DE JUAREZ, TIMILPAN, VILLA DEL CARBON-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-IXTLAHUACA, JIQUIPILCO, SAN FELIPE DEL PROGRESO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ATIZAPAN DE ZARAGOZA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-HUIXQUILUCAN, ISIDRO FABELA, JILOTZINGO, XONACATLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-TLALNEPANTLA DE BAZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CUAUTITLAN, TULTEPEC, TULTITLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-APAXCO, HUEHUETOCA, HUEYPOXTLA, TEQUIXQUIAC, ZUMPANGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 22 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 23 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ATENCO, CHICONCUAC, TEXCOCO, TEZOYUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 24 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NEZAHUALCOYOTL-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 25 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NEZAHUALCOYOTL-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 26 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CUAUTITLAN IZCALLI, TLALNEPANTLA DE BAZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 27 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-VALLE DE CHALCO SOLIDARIDAD-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 28 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-AMECAMECA, ATLAUTLA, AYAPANGO, ECATZINGO, IXTAPALUCA, JUCHITEPEC, OZUMBA, TENANGO DEL AIRE, TEPETLIXPA, TLALMANALCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 29 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ATIZAPAN DE ZARAGOZA, NAUCALPAN DE JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 30 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NAUCALPAN DE JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 31 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CHIMALHUACAN, LA PAZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 32 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NAUCALPAN DE JUAREZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 33 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-TECAMAC, TEMASCALAPA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 34 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-OTZOLOTEPEC, TOLUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 35 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CHAPULTEPEC, METEPEC, MEXICALTZINGO, SAN MATEO ATENCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 36 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-COATEPEC HARINAS, TOLUCA, ZINACANTEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 37 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS, TLALNEPANTLA DE BAZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 38 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-COACALCO DE BERRIOZABAL, TULTITLAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 39 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ACOLMAN, AXAPUSCO, CHIAUTLA, NOPALTEPEC, OTUMBA, PAPALOTLA, SAN MARTIN DE LAS PIRAMIDES, TECAMAC, TEMASCALAPA, TEOTIHUACAN, TEPETLAOXTOC, TEZOYUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 40 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-IXTAPALUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 41 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NEZAHUALCOYOTL-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 42 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ECATEPEC DE MORELOS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 43 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-CUAUTITLAN IZCALLI-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 44 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-NICOLAS ROMERO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 45 ESTADO DE MÉXICO",2021-09-05,2024-09-04,"mx-mex-ALMOLOYA DE JUAREZ, OTZOLOTEPEC, TEMOAYA, TOLUCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-CHURINTZIO, ECUANDUREO, IXTLAN, NUMARAN, LA PIEDAD, TANHUATO, YURECUARO, ZINAPARO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ANGAMACUTIRO, CHUCANDIRO, HUANDACAREO, HUANIQUEO, JIMENEZ, JOSE SIXTO VERDUZCO, MORELOS, PANINDICUARO, PENJAMILLO, PURUANDIRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-APORO, CONTEPEC, EPITACIO HUERTA, MARAVATIO, SENGUIO, TLALPUJAHUA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-BRISEÑAS, JIQUILPAN, MARCOS CASTELLANOS, COJUMATLAN DE REGULES, SAHUAYO, VENUSTIANO CARRANZA, VISTA HERMOSA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-COENEO, CHARAPAN, CHERAN, CHILCHOTA, ERONGARICUARO, NAHUATZEN, PARACHO, QUIROGA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ZAMORA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-JACONA, PUREPERO, TANGANCICUARO, TLAZAZALCA, ZACAPU-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ALVARO OBREGON, COPANDARO, CUITZEO, CHARO, INDAPARAPEO, SANTA ANA MAYA, TARIMBARO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-COTIJA, CHAVINDA, PAJACUARAN, LOS REYES, TANGAMANDAPIO, TINGÜINDIN, TOCUMBO, VILLAMAR-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-MORELIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-MORELIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-HIDALGO, IRIMBO, QUERENDARO, ZINAPECUARO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ANGANGUEO, OCAMPO, ZITACUARO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-URUAPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 15 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-HUIRAMBA, LAGUNILLAS, PATZCUARO, SALVADOR ESCALANTE, TINGAMBATO, TZINTZUNTZAN, ZIRACUARETIRO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 16 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-MORELIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 17 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-MORELIA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 18 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-CARACUARO, HUETAMO, JUAREZ, JUNGAPEO, SAN LUCAS, SUSUPUATO, TIQUICHEO DE NICOLAS ROMERO, TUXPAN, TUZANTLA, TZITZIO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 19 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ACUITZIO, ARIO, MADERO, NOCUPETARO, TACAMBARO, TARETAN, TURICATO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 20 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-URUAPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 21 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-AGUILILLA, AQUILA, BUENAVISTA, COAHUAYANA, COALCOMAN DE VAZQUEZ PALLARES, CHINICUILA, PERIBAN, TEPALCATEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 22 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-ARTEAGA, CHURUMUCO, GABRIEL ZAMORA, LA HUACANA, MUGICA, NUEVO URECHO, PARACUARO, TUMBISCATIO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 23 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-APATZINGAN, NUEVO PARANGARICUTIRO, TANCITARO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 24 MICHOACÁN DE OCAMPO",2021-09-15,2024-09-14,"mx-mic-LAZARO CARDENAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 MORELOS",2021-09-01,2024-08-31,"mx-mor-CUERNAVACA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 MORELOS",2021-09-01,2024-08-31,"mx-mor-CUERNAVACA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 MORELOS",2021-09-01,2024-08-31,"mx-mor-CUERNAVACA, HUITZILAC, TEPOZTLAN, TLALNEPANTLA, TLAYACAPAN, TOTOLAPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 MORELOS",2021-09-01,2024-08-31,"mx-mor-ATLATLAHUCAN, CUAUTLA, OCUITUCO, TETELA DEL VOLCAN, YECAPIXTLA, ZACUALPAN DE AMILPAS, TEMOAC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 MORELOS",2021-09-01,2024-08-31,"mx-mor-CUERNAVACA, MIACATLAN, TEMIXCO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 MORELOS",2021-09-01,2024-08-31,"mx-mor-JIUTEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 MORELOS",2021-09-01,2024-08-31,"mx-mor-CUAUTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 MORELOS",2021-09-01,2024-08-31,"mx-mor-EMILIANO ZAPATA, XOCHITEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 MORELOS",2021-09-01,2024-08-31,"mx-mor-AMACUZAC, COATLAN DEL RIO, MAZATEPEC, PUENTE DE IXTLA, TETECALA, ZACATEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 MORELOS",2021-09-01,2024-08-31,"mx-mor-AYALA, JANTETELCO, JONACATEPEC, TLALTIZAPAN DE ZAPATA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 MORELOS",2021-09-01,2024-08-31,"mx-mor-AXOCHIAPAN, JOJUTLA, TEPALCINGO, TLAQUILTENANGO-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 MORELOS",2021-09-01,2024-08-31,"mx-mor-JIUTEPEC, YAUTEPEC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 1 NAYARIT",2021-08-18,2024-08-17,"mx-nay-ACAPONETA, HUAJICORI, ROSAMORADA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 2 NAYARIT",2021-08-18,2024-08-17,"mx-nay-ROSAMORADA, TECUALA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 3 NAYARIT",2021-08-18,2024-08-17,"mx-nay-DEL NAYAR, RUIZ-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 4 NAYARIT",2021-08-18,2024-08-17,"mx-nay-SANTIAGO IXCUINTLA, TUXPAN-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 5 NAYARIT",2021-08-18,2024-08-17,"mx-nay-SANTIAGO IXCUINTLA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 6 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 7 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 8 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 9 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 10 NAYARIT",2021-08-18,2024-08-17,"mx-nay-COMPOSTELA, SAN BLAS-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 11 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 12 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 13 NAYARIT",2021-08-18,2024-08-17,"mx-nay-JALA, SAN PEDRO LAGUNILLAS, SANTA MARIA DEL ORO, LA YESCA-REGIONAL_LEGISLATIVE-runoff-2024"
,0,"Diputación del Distrito Local 14 NAYARIT",2021-08-18,2024-08-17,"mx-nay-TEPIC, XALISCO-REGIONAL_LEGISLATIVE-runoff-2024"
